,Unnamed: 0,text,sentiment,clean_text,label,username,date
513,513,"karena enggan keluar hotel saya menikmati makanan di hotel ini , rasanya enak , dan resto nya tertata rapi , dengan standar penyajian yang apik , menu pilihan juga beraneka ragam , untuk harga standar berkisar dari mulai dari 35k untuk makanan dan 15k untuk minuman , saya mencoba chiken cordon blue , ayam nya manis , sayur nya segar dan keju nya lumer . segar pokok nya . untuk suasana sangat tenang .",positive,"karena enggan keluar hotel saya menikmati makanan di hotel ini , rasanya enak , dan resto nya tertata rapi , dengan standar penyajian yang apik , menu pilihan juga beraneka ragam , untuk harga standar berkisar dari mulai dari 35k untuk makanan dan 15k untuk minuman , saya mencoba chiken cordon blue , ayam nya manis , sayur nya segar dan keju nya lumer . segar pokok nya . untuk suasana sangat tenang .",2,wisnuwijaya88,2023-10-25
514,514,"jatuh cinta banget sama desain produk-produk emina , bungkus nya lucu-lucu banget .",positive,"jatuh cinta banget sama desain produkproduk emina , bungkus nya luculucu banget .",2,negerirempah,2023-03-17
515,515,sekarang sudah pindah ke jalan lain dengan konsep yan lebih bagus dan tempat yang lebih luas . tempat belanja segar makanan yang sangat luar biasa . tempat yang nyaman . barang-barang segar yang luar biasa . sangat dianjurkan . anda pasti akan have pun di sana :,positive,sekarang sudah pindah ke jalan lain dengan konsep yan lebih bagus dan tempat yang lebih luas . tempat belanja segar makanan yang sangat luar biasa . tempat yang nyaman . barangbarang segar yang luar biasa . sangat dianjurkan . anda pasti akan have pun di sana,2,bambangnoveda3,2023-07-04
516,516,"mungkin hanya di sari rasa sambal hejo ini anda bisa menikmati hidangan yang bernama cimplung , semacam perkedel kentang . enak banget kalau disantap hangat-hangat , sambal ijo nya pun tidak pedas-pedas amat , cocok buat yang tidak kuat pedas . di sini semua dihidangkan langsung , semacam rumah makan padang begitu . kalau bulan puasa ramai banget , disarankan untuk pesan dulu kalau mau berbuka puasa di sini .",positive,"mungkin hanya di sari rasa sambal hejo ini anda bisa menikmati hidangan yang bernama cimplung , semacam perkedel kentang . enak banget kalau disantap hangathangat , sambal ijo nya pun tidak pedaspedas amat , cocok buat yang tidak kuat pedas . di sini semua dihidangkan langsung , semacam rumah makan padang begitu . kalau bulan puasa ramai banget , disarankan untuk pesan dulu kalau mau berbuka puasa di sini .",2,kompi4yonbpor,2023-04-24
517,517,"salah sendiri kenapa ikut-ikutan teriak rasis kalau saya gagas lawan cinaisasi dinegara ini . dasar kacung cina , muka babi lo pada !",negative,"salah sendiri kenapa ikutikutan teriak rasis kalau saya gagas lawan cinaisasi dinegara ini . dasar kacung cina , muka babi lo pada !",1,kompi4yonbpor,2023-11-03
518,518,"tidak tahu juga sih , tetapi melihat masa jabatan bu risma sih sprti nya warga enggan ditinggalkan walikota ini karena suka dengan cara nya bu risma",positive,"tidak tahu juga sih , tetapi melihat masa jabatan bu risma sih sprti nya warga enggan ditinggalkan walikota ini karena suka dengan cara nya bu risma",2,kerupvk,2023-12-25
519,519,"sby telah penuhi syarat tersebut secara manis dan tanpa disadari cukong-cukong , sby berperan besar menyingkirkan ahok berkat sby , ahok kalah di pilkada jakarta 2017 pada - pkb sudah disiapkan jadi pengganti kih . nasdem sudah diintruksikan jr bergabung dengan koalisi pada - pkb untuk usung jokowi - ahy 2019",neutral,"sby telah penuhi syarat tersebut secara manis dan tanpa disadari cukongcukong , sby berperan besar menyingkirkan ahok berkat sby , ahok kalah di pilkada jakarta 2017 pada pkb sudah disiapkan jadi pengganti kih . nasdem sudah diintruksikan jr bergabung dengan koalisi pada pkb untuk usung jokowi ahy 2019",0,binangunnews,2023-05-13
520,520,"dulu aku juga cemburu , tapi malah aku yang di marahin , hmmm jadi serba salah ya",negative,"dulu aku juga cemburu , tapi malah aku yang di marahin , hm jadi serba salah ya",1,borneonews,2023-09-05
521,521,"lokasi dekat stasiun kereta bandung , harga spesial 22 ribu per porsi , rasa mantap patokan dekat hotel arion swisbel di depan nya ada gang dengan tulisan lontong kari",positive,"lokasi dekat stasiun kereta bandung , harga spesial 22 ribu per porsi , rasa mantap patokan dekat hotel arion swisbel di depan nya ada gang dengan tulisan lontong kari",2,sulselinformasi,2023-01-01
522,522,oke . oke . sudah saya kirim via pesan langsung,neutral,oke . oke . sudah saya kirim via pesan langsung,0,kompi4yonbpor,2023-07-19
523,523,enak . andalan untuk makan tengah malam saat di daerah dago . makanan default . donut nya coklat nya enak juga,positive,enak . andalan untuk makan tengah malam saat di daerah dago . makanan default . donut nya coklat nya enak juga,2,kompi4yonbpor,2023-08-22
524,524,"kalau ke bandung tidak sah kalau tidak mampir ke sini . batagor ini memang tidak setenar batagor riri atau yang lainnya , tapi soal rasa sih juara . di sini ada pilihan batagor kering atau kuah . ada juga batagor kering bumbu nya bisa dicampur atau dipisah . saya lebih suka batagor kering dan bumbu nya dipisah . kalau ke sini pasti makan 2 porsi . wajib dicoba .",positive,"kalau ke bandung tidak sah kalau tidak mampir ke sini . batagor ini memang tidak setenar batagor riri atau yang lainnya , tapi soal rasa sih juara . di sini ada pilihan batagor kering atau kuah . ada juga batagor kering bumbu nya bisa dicampur atau dipisah . saya lebih suka batagor kering dan bumbu nya dipisah . kalau ke sini pasti makan 2 porsi . wajib dicoba .",2,muhlisi24905442,2023-09-21
525,525,"classic resto , suka dengan atmosphere restaurant nya dengan menu makanan yang bervariasi mulai masakan indonesia sampai makanan barat ada di sini . harga nya reasonable . lokasi nya di jalan . kidang pananjung , hanya sekitar 20 - 30 meter dengan kawasan simpang dago .",positive,"classic resto , suka dengan atmosphere restaurant nya dengan menu makanan yang bervariasi mulai masakan indonesia sampai makanan barat ada di sini . harga nya reasonable . lokasi nya di jalan . kidang pananjung , hanya sekitar 20 30 meter dengan kawasan simpang dago .",2,802bin,2023-09-16
526,526,ketika pak jokowi bagi-bagi sepeda itu juga adalah pencitraan,negative,ketika pak jokowi bagibagi sepeda itu juga adalah pencitraan,1,satlantasbungo2,2023-11-18
527,527,"malam terakhir di bandung , kami meminta kepada supir agar dibawa ke restoran khas sunda . dia membawa kami ke tempat ini , tempat makan di daerah perumahan yang nyaman . kita dapat memilih bersantap di lantai bawah dengan ruang semi terbuka , atau ke lantai atas . konsep taman kecil indoor membuat bersantap jadi lebih santai . rasa makanan dan minuman nya tidak mengecewakan . kami memesan karedok .",positive,"malam terakhir di bandung , kami meminta kepada supir agar dibawa ke restoran khas sunda . dia membawa kami ke tempat ini , tempat makan di daerah perumahan yang nyaman . kita dapat memilih bersantap di lantai bawah dengan ruang semi terbuka , atau ke lantai atas . konsep taman kecil indoor membuat bersantap jadi lebih santai . rasa makanan dan minuman nya tidak mengecewakan . kami memesan karedok .",2,satlantasbungo2,2023-08-08
528,528,riset kppod pada lima provinsi penyelenggara pilkada 2018 mencatat pelanggaran netralitas asn paling banyak terjadi di media sosial .,neutral,riset kppod pada lima provinsi penyelenggara pilkada 2018 mencatat pelanggaran netralitas asn paling banyak terjadi di media sosial .,0,gpattirajawane,2023-07-18
529,529,rumah makan padang yang enak banget pas buat rehat setelah melakukan perjalanan dari jakarta . menu nya lengkap banget ciri restoran padang hanya saja harga nya lebih mahal dari rumah makan padang biasa . tapi soal rasa menang dan juara,positive,rumah makan padang yang enak banget pas buat rehat setelah melakukan perjalanan dari jakarta . menu nya lengkap banget ciri restoran padang hanya saja harga nya lebih mahal dari rumah makan padang biasa . tapi soal rasa menang dan juara,2,syifa14167579,2023-03-09
530,530,"enak banget daging nya , pelayanan nya juga oke , namun sayang sekali tempat nya sedikit kecil , jadi kalau lagi banyak orang yang makan dilokasi , bakalan cukup lama untuk dapat duduk dan memesan makanan",positive,"enak banget daging nya , pelayanan nya juga oke , namun sayang sekali tempat nya sedikit kecil , jadi kalau lagi banyak orang yang makan dilokasi , bakalan cukup lama untuk dapat duduk dan memesan makanan",2,me__yudis,2023-02-14
531,531,"makanan banyak pilihan , tempat nyaman , hiburan di kafe banyak , hidangan enak di pandang dan di rasa . akses gampang di daerah keramaian",positive,"makanan banyak pilihan , tempat nyaman , hiburan di kafe banyak , hidangan enak di pandang dan di rasa . akses gampang di daerah keramaian",2,enno_setyono,2023-04-12
532,532,"belum lengkap rasanya jika pergi ke bandung tidak mencoba makan siomay di sini , rasanya siomay nya lezat dan kenyal , bumbu nya sangat enak dan cocok dengan siomay nya .",positive,"belum lengkap rasanya jika pergi ke bandung tidak mencoba makan siomay di sini , rasanya siomay nya lezat dan kenyal , bumbu nya sangat enak dan cocok dengan siomay nya .",2,lensaposti,2023-10-29
533,533,jokowi rendah hati,positive,jokowi rendah hati,2,prokompimblitar,2023-07-19
534,534,"design interior kafe ini sangat menarik dengan presentasi dari inggris , makanan nya agak mahal tapi rasanya enak .",positive,"design interior kafe ini sangat menarik dengan presentasi dari inggris , makanan nya agak mahal tapi rasanya enak .",2,propertynbank_,2023-05-27
535,535,"sudah minimal jangan nge - iklan melulu , mending kamu ngurusin itu internet yang lemon ! dasar !",negative,"sudah minimal jangan nge iklan melulu , mending kamu ngurusin itu internet yang lemon ! dasar !",1,reslstyn_,2023-07-01
536,536,hari minggu ya panjang dan melelahkan,negative,hari minggu ya panjang dan melelahkan,1,ajimuharaam,2023-07-18
537,537,"diterpa isu miring , pdip belum terpikir mengganti anas",neutral,"diterpa isu miring , pdip belum terpikir mengganti anas",0,supremanadarp,2023-01-29
538,538,mereka yang masih pakai kata tiko . adalah mereka yang kehidupan nya juga suram . jangan lu pikir mereka mapan ekonomi terus hidup mereka bahagia . kusut-kusut juga . harus nya semua orang bisa nilailah orang-orang yang masih pakai kata-kata tiko . lu teriak-teriak cina bangsat . sama saja bukan ?,negative,mereka yang masih pakai kata tiko . adalah mereka yang kehidupan nya juga suram . jangan lu pikir mereka mapan ekonomi terus hidup mereka bahagia . kusutkusut juga . harus nya semua orang bisa nilailah orangorang yang masih pakai katakata tiko . lu teriakteriak cina bangsat . sama saja bukan ?,1,polsekbesuki86,2023-05-18
539,539,"siram pakai cuko saja itu orang , dasar ambon anjing . ambon tidak ada apa-apa nya bagi kami orang palembang , mati saja kau di tusuk sama budak palembang .",negative,"siram pakai cuko saja itu orang , dasar ambon anjing . ambon tidak ada apaapa nya bagi kami orang palembang , mati saja kau di tusuk sama budak palembang .",1,drtaufan1,2023-09-04
540,540,"kami setiap ke bandung selalu mampir untuk makan saat malam hari , karena dekat juga dengan tempat penginapan kami di daerah dipanegoro . , makan di alas daun enak banget rasanya , unik dengan menggunakan alas daun , rasanya enak-enak semua dari yang ikan gurame bakar , ayam bakar , ayam goreng lalapan dan sayur asem nya enak , sambel nya juga mantap bisa menambah tinggal ambil sendiri .",positive,"kami setiap ke bandung selalu mampir untuk makan saat malam hari , karena dekat juga dengan tempat penginapan kami di daerah dipanegoro . , makan di alas daun enak banget rasanya , unik dengan menggunakan alas daun , rasanya enakenak semua dari yang ikan gurame bakar , ayam bakar , ayam goreng lalapan dan sayur asem nya enak , sambel nya juga mantap bisa menambah tinggal ambil sendiri .",2,gpattirajawane,2023-06-21
541,541,"makanan nya mahal , cuma pemandangan nya saja keren . makan saja harus daftar tunggu , servis nya lama , cuma nya ramah sih , makan nya di pondok-pondok begitu alias saung gituw . ada aer terjun nya .",positive,"makanan nya mahal , cuma pemandangan nya saja keren . makan saja harus daftar tunggu , servis nya lama , cuma nya ramah sih , makan nya di pondokpondok begitu alias saung gituw . ada aer terjun nya .",2,gpattirajawane,2023-08-24
542,542,"tempat yang bagus untuk makan malam , sangat bagus pemandangan , sangat bagus rasa , sangat bagus staf . hanya bagus . makan malam dengan suami berdua candle light makan malam , staff nya ramah banget layanan super duper cepat , makanan nya juga enak , harga lumayan tetapi setimpal banget sama yang didapat .",positive,"tempat yang bagus untuk makan malam , sangat bagus pemandangan , sangat bagus rasa , sangat bagus staf . hanya bagus . makan malam dengan suami berdua candle light makan malam , staff nya ramah banget layanan super duper cepat , makanan nya juga enak , harga lumayan tetapi setimpal banget sama yang didapat .",2,ana_hutagalung,2023-12-21
543,543,resto cukup bersih dan menyediakan tempat ibadah yang bersih . menu khas sunda dan sangat cocok untuk penggemar berbagai jenis sambal,positive,resto cukup bersih dan menyediakan tempat ibadah yang bersih . menu khas sunda dan sangat cocok untuk penggemar berbagai jenis sambal,2,mugiarso74,2023-02-25
544,544,"dusun bambu adalah sarana rekreasi yang wajib dikunjungi apabila ke bandung . tempat nya sangat indah dan sejuk , serta bersih . namun harga makanan di sini cukup mahal , dibandingkan kualitas makanan nya . mungkin harga makanan dibebani dengan harga tempat yang bagus ini .",positive,"dusun bambu adalah sarana rekreasi yang wajib dikunjungi apabila ke bandung . tempat nya sangat indah dan sejuk , serta bersih . namun harga makanan di sini cukup mahal , dibandingkan kualitas makanan nya . mungkin harga makanan dibebani dengan harga tempat yang bagus ini .",2,pksjateng,2023-11-29
545,545,"tingkatkan pertumbuhan ekonomi , pemerintah terus bangun infrastruktur transportasi hingga pelosok negeri",positive,"tingkatkan pertumbuhan ekonomi , pemerintah terus bangun infrastruktur transportasi hingga pelosok negeri",2,subohpolsek,2023-02-14
546,546,kami warga riau sakit hati dibilang anti pancasila oleh oknum padahal saham terbesar pejuang kemerdekaan bangsa nkri adalah mayoritas umat muslim ayo warga riau laporkan oknum tersebut . ke polda masing-masing,negative,kami warga riau sakit hati dibilang anti pancasila oleh oknum padahal saham terbesar pejuang kemerdekaan bangsa nkri adalah mayoritas umat muslim ayo warga riau laporkan oknum tersebut . ke polda masingmasing,1,roren_pertanian,2023-09-06
547,547,"ajaran kristen mah tidak masuk akal , patung saja disembah .",negative,"ajaran kristen mah tidak masuk akal , patung saja disembah .",1,sekmako,2023-03-17
548,548,"ya , lebih dari kopi , bukan sekedar kopi , dan tidak hanya kopi . di kopi progo , kita akan merasakan sebuah tempat hang out yang oke , nyaman , dan ini adalah tempat yang hit bagi warga kota bandung . di sini tersedia wifi pula . menu nya sendiri bermacam-macam . mulai kopi khas nya , aneka minuman dingin seperti smoothies , makanan berat dari nasi goreng sampai steak semuanya enak .",positive,"ya , lebih dari kopi , bukan sekedar kopi , dan tidak hanya kopi . di kopi progo , kita akan merasakan sebuah tempat hang out yang oke , nyaman , dan ini adalah tempat yang hit bagi warga kota bandung . di sini tersedia wifi pula . menu nya sendiri bermacammacam . mulai kopi khas nya , aneka minuman dingin seperti smoothies , makanan berat dari nasi goreng sampai steak semuanya enak .",2,satlantasbungo2,2023-01-23
